,word,qt_vogais,qt_consoantes,1,2,3,4,5,fl_digrafo,fl_encontro_vogais
3909,prezo,2,3,p,r,e,z,o,0,0
3910,prima,2,3,p,r,i,m,a,0,0
3911,prime,2,3,p,r,i,m,e,0,0
3912,primo,2,3,p,r,i,m,o,0,0
3913,priva,2,3,p,r,i,v,a,0,0
3914,prive,2,3,p,r,i,v,e,0,0
3915,privo,2,3,p,r,i,v,o,0,0
3916,proas,2,3,p,r,o,a,s,0,1
3917,prole,2,3,p,r,o,l,e,0,0
3918,propo,2,3,p,r,o,p,o,0,0
3919,prosa,2,3,p,r,o,s,a,0,0
3920,prova,2,3,p,r,o,v,a,0,0
3921,prove,2,3,p,r,o,v,e,0,0
3922,provi,2,3,p,r,o,v,i,0,0
3923,provo,2,3,p,r,o,v,o,0,0
3924,prumo,2,3,p,r,u,m,o,0,0
3925,pubis,2,3,p,u,b,i,s,0,0
3926,puder,2,3,p,u,d,e,r,0,0
3927,pudim,2,3,p,u,d,i,m,0,0
3928,pudor,2,3,p,u,d,o,r,0,0
3929,pulai,3,2,p,u,l,a,i,0,1
3930,pulam,2,3,p,u,l,a,m,0,0
3931,pular,2,3,p,u,l,a,r,0,0
3932,pulas,2,3,p,u,l,a,s,0,0
3933,pulei,3,2,p,u,l,e,i,0,1
3934,pulem,2,3,p,u,l,e,m,0,0
3935,pules,2,3,p,u,l,e,s,0,0
3936,pulga,2,3,p,u,l,g,a,0,0
3937,pulos,2,3,p,u,l,o,s,0,0
3938,pulou,3,2,p,u,l,o,u,0,1
3939,pulsa,2,3,p,u,l,s,a,0,0
3940,pulse,2,3,p,u,l,s,e,0,0
3941,pulso,2,3,p,u,l,s,o,0,0
3942,pumas,2,3,p,u,m,a,s,0,0
3943,punam,2,3,p,u,n,a,m,0,0
3944,punas,2,3,p,u,n,a,s,0,0
3945,punem,2,3,p,u,n,e,m,0,0
3946,punes,2,3,p,u,n,e,s,0,0
3947,punha,2,3,p,u,n,h,a,1,0
3948,punho,2,3,p,u,n,h,o,1,0
3949,punia,3,2,p,u,n,i,a,0,1
3950,punir,2,3,p,u,n,i,r,0,0
3951,punis,2,3,p,u,n,i,s,0,0
3952,puniu,3,2,p,u,n,i,u,0,1
3953,puras,2,3,p,u,r,a,s,0,0
3954,purga,2,3,p,u,r,g,a,0,0
3955,purgo,2,3,p,u,r,g,o,0,0
3956,puros,2,3,p,u,r,o,s,0,0
3957,puser,2,3,p,u,s,e,r,0,0
3958,putas,2,3,p,u,t,a,s,0,0
3959,putos,2,3,p,u,t,o,s,0,0
3960,puxai,3,2,p,u,x,a,i,0,1
3961,puxam,2,3,p,u,x,a,m,0,0
3962,puxao,3,2,p,u,x,a,o,0,0
3963,puxar,2,3,p,u,x,a,r,0,0
3964,puxas,2,3,p,u,x,a,s,0,0
3965,puxei,3,2,p,u,x,e,i,0,1
3966,puxem,2,3,p,u,x,e,m,0,0
3967,puxes,2,3,p,u,x,e,s,0,0
3968,puxou,3,2,p,u,x,o,u,0,1
3969,quais,3,2,q,u,a,i,s,1,2
3970,quase,3,2,q,u,a,s,e,1,1
3971,queda,3,2,q,u,e,d,a,1,1
3972,quede,3,2,q,u,e,d,e,1,1
3973,quedo,3,2,q,u,e,d,o,1,1
3974,quepe,3,2,q,u,e,p,e,1,1
3975,quere,3,2,q,u,e,r,e,1,1
3976,quero,3,2,q,u,e,r,o,1,1
3977,quica,3,2,q,u,i,c,a,1,1
3978,quilo,3,2,q,u,i,l,o,1,1
3979,quina,3,2,q,u,i,n,a,1,1
3980,quipa,3,2,q,u,i,p,a,1,1
3981,quita,3,2,q,u,i,t,a,1,1
3982,quite,3,2,q,u,i,t,e,1,1
3983,quito,3,2,q,u,i,t,o,1,1
3984,quota,3,2,q,u,o,t,a,1,1
3985,rabos,2,3,r,a,b,o,s,0,0
3986,racao,3,2,r,a,c,a,o,0,0
3987,racas,2,3,r,a,c,a,s,0,0
3988,racha,2,3,r,a,c,h,a,1,0
3989,rache,2,3,r,a,c,h,e,1,0
3990,racho,2,3,r,a,c,h,o,1,0
3991,radar,2,3,r,a,d,a,r,0,0
3992,radia,3,2,r,a,d,i,a,0,1
3993,radie,3,2,r,a,d,i,e,0,1
3994,radio,3,2,r,a,d,i,o,0,1
3995,raiai,4,1,r,a,i,a,i,0,2
3996,raiam,3,2,r,a,i,a,m,0,2
3997,raiar,3,2,r,a,i,a,r,0,2
3998,raias,3,2,r,a,i,a,s,0,2
3999,raiei,4,1,r,a,i,e,i,0,3
4000,raiem,3,2,r,a,i,e,m,0,2
4001,raies,3,2,r,a,i,e,s,0,2
4002,raios,3,2,r,a,i,o,s,0,2
4003,raiou,4,1,r,a,i,o,u,0,3
4004,raiva,3,2,r,a,i,v,a,0,1
4005,rajai,3,2,r,a,j,a,i,0,1
4006,rajam,2,3,r,a,j,a,m,0,0
4007,rajar,2,3,r,a,j,a,r,0,0
4008,rajas,2,3,r,a,j,a,s,0,0
4009,rajei,3,2,r,a,j,e,i,0,1
4010,rajem,2,3,r,a,j,e,m,0,0
4011,rajes,2,3,r,a,j,e,s,0,0
4012,rajou,3,2,r,a,j,o,u,0,1
4013,ralai,3,2,r,a,l,a,i,0,1
4014,ralam,2,3,r,a,l,a,m,0,0
4015,ralar,2,3,r,a,l,a,r,0,0
4016,ralas,2,3,r,a,l,a,s,0,0
4017,ralei,3,2,r,a,l,e,i,0,1
4018,ralem,2,3,r,a,l,e,m,0,0
4019,rales,2,3,r,a,l,e,s,0,0
4020,ralha,2,3,r,a,l,h,a,1,0
4021,ralhe,2,3,r,a,l,h,e,1,0
4022,ralho,2,3,r,a,l,h,o,1,0
4023,ralos,2,3,r,a,l,o,s,0,0
4024,ralou,3,2,r,a,l,o,u,0,1
4025,ramos,2,3,r,a,m,o,s,0,0
4026,ramos,2,3,r,a,m,o,s,0,0
4027,rampa,2,3,r,a,m,p,a,0,0
4028,ranco,2,3,r,a,n,c,o,0,0
4029,range,2,3,r,a,n,g,e,0,0
4030,rangi,2,3,r,a,n,g,i,0,0
4031,ranja,2,3,r,a,n,j,a,0,0
4032,ranjo,2,3,r,a,n,j,o,0,0
4033,rapai,3,2,r,a,p,a,i,0,1
4034,rapam,2,3,r,a,p,a,m,0,0
4035,rapar,2,3,r,a,p,a,r,0,0
4036,rapas,2,3,r,a,p,a,s,0,0
4037,rapaz,2,3,r,a,p,a,z,0,0
4038,rapei,3,2,r,a,p,e,i,0,1
4039,rapem,2,3,r,a,p,e,m,0,0
4040,rapes,2,3,r,a,p,e,s,0,0
4041,rapou,3,2,r,a,p,o,u,0,1
4042,rapta,2,3,r,a,p,t,a,0,0
4043,rapte,2,3,r,a,p,t,e,0,0
4044,rapto,2,3,r,a,p,t,o,0,0
4045,raras,2,3,r,a,r,a,s,0,0
4046,rarea,3,2,r,a,r,e,a,0,1
4047,raros,2,3,r,a,r,o,s,0,0
4048,rasas,2,3,r,a,s,a,s,0,0
4049,rasga,2,3,r,a,s,g,a,0,0
4050,rasgo,2,3,r,a,s,g,o,0,0
4051,rasos,2,3,r,a,s,o,s,0,0
4052,raspa,2,3,r,a,s,p,a,0,0
4053,raspe,2,3,r,a,s,p,e,0,0
4054,raspo,2,3,r,a,s,p,o,0,0
4055,rasto,2,3,r,a,s,t,o,0,0
4056,ratas,2,3,r,a,t,a,s,0,0
4057,ratea,3,2,r,a,t,e,a,0,1
4058,ratos,2,3,r,a,t,o,s,0,0
4059,razao,3,2,r,a,z,a,o,0,0
4060,reagi,3,2,r,e,a,g,i,0,1
4061,reais,3,2,r,e,a,i,s,0,2
4062,reaja,3,2,r,e,a,j,a,0,1
4063,reajo,3,2,r,e,a,j,o,0,1
4064,reata,3,2,r,e,a,t,a,0,1
4065,reate,3,2,r,e,a,t,e,0,1
4066,reato,3,2,r,e,a,t,o,0,1
4067,reave,3,2,r,e,a,v,e,0,1
4068,reboa,3,2,r,e,b,o,a,0,1
4069,reboe,3,2,r,e,b,o,e,0,1
4070,reboo,3,2,r,e,b,o,o,0,0
4071,recai,3,2,r,e,c,a,i,0,1
4072,recea,3,2,r,e,c,e,a,0,1
4073,recem,2,3,r,e,c,e,m,0,0
4074,recua,3,2,r,e,c,u,a,0,1
4075,recue,3,2,r,e,c,u,e,0,1
4076,recuo,3,2,r,e,c,u,o,0,1
4077,redea,3,2,r,e,d,e,a,0,1
4078,redes,2,3,r,e,d,e,s,0,0
4079,redil,2,3,r,e,d,i,l,0,0
4080,redor,2,3,r,e,d,o,r,0,0
4081,reduz,2,3,r,e,d,u,z,0,0
4082,reege,3,2,r,e,e,g,e,0,0
4083,refaz,2,3,r,e,f,a,z,0,0
4084,refem,2,3,r,e,f,e,m,0,0
4085,refez,2,3,r,e,f,e,z,0,0
4086,refiz,2,3,r,e,f,i,z,0,0
4087,regai,3,2,r,e,g,a,i,0,1
4088,regam,2,3,r,e,g,a,m,0,0
4089,regar,2,3,r,e,g,a,r,0,0
4090,regas,2,3,r,e,g,a,s,0,0
4091,regei,3,2,r,e,g,e,i,0,1
4092,regem,2,3,r,e,g,e,m,0,0
4093,reger,2,3,r,e,g,e,r,0,0
4094,reges,2,3,r,e,g,e,s,0,0
4095,regeu,3,2,r,e,g,e,u,0,1
4096,regia,3,2,r,e,g,i,a,0,1
4097,regio,3,2,r,e,g,i,o,0,1
4098,regou,3,2,r,e,g,o,u,0,1
4099,regra,2,3,r,e,g,r,a,0,0
4100,regre,2,3,r,e,g,r,e,0,0
4101,regro,2,3,r,e,g,r,o,0,0
4102,regua,3,2,r,e,g,u,a,1,1
4103,regue,3,2,r,e,g,u,e,1,1
4104,reina,3,2,r,e,i,n,a,0,1
4105,reine,3,2,r,e,i,n,e,0,1
4106,reino,3,2,r,e,i,n,o,0,1
4107,rejam,2,3,r,e,j,a,m,0,0
4108,rejas,2,3,r,e,j,a,s,0,0
4109,reler,2,3,r,e,l,e,r,0,0
4110,reles,2,3,r,e,l,e,s,0,0
4111,releu,3,2,r,e,l,e,u,0,1
4112,relia,3,2,r,e,l,i,a,0,1
4113,relva,2,3,r,e,l,v,a,0,0
4114,remai,3,2,r,e,m,a,i,0,1
4115,remam,2,3,r,e,m,a,m,0,0
4116,remar,2,3,r,e,m,a,r,0,0
4117,remas,2,3,r,e,m,a,s,0,0
4118,remei,3,2,r,e,m,e,i,0,1
4119,remem,2,3,r,e,m,e,m,0,0
4120,remes,2,3,r,e,m,e,s,0,0
4121,remia,3,2,r,e,m,i,a,0,1
4122,remir,2,3,r,e,m,i,r,0,0
4123,remis,2,3,r,e,m,i,s,0,0
4124,remiu,3,2,r,e,m,i,u,0,1
4125,remoa,3,2,r,e,m,o,a,0,1
4126,remoe,3,2,r,e,m,o,e,0,1
4127,remoi,3,2,r,e,m,o,i,0,1
4128,remoo,3,2,r,e,m,o,o,0,0
4129,remos,2,3,r,e,m,o,s,0,0
4130,remou,3,2,r,e,m,o,u,0,1
4131,renal,2,3,r,e,n,a,l,0,0
4132,renas,2,3,r,e,n,a,s,0,0
4133,renda,2,3,r,e,n,d,a,0,0
4134,rende,2,3,r,e,n,d,e,0,0
4135,rendi,2,3,r,e,n,d,i,0,0
4136,rendo,2,3,r,e,n,d,o,0,0
4137,rente,2,3,r,e,n,t,e,0,0
4138,repoe,3,2,r,e,p,o,e,0,1
4139,repor,2,3,r,e,p,o,r,0,0
4140,repos,2,3,r,e,p,o,s,0,0
4141,repus,2,3,r,e,p,u,s,0,0
4142,reses,2,3,r,e,s,e,s,0,0
4143,resma,2,3,r,e,s,m,a,0,0
4144,resta,2,3,r,e,s,t,a,0,0
4145,reste,2,3,r,e,s,t,e,0,0
4146,resto,2,3,r,e,s,t,o,0,0
4147,retas,2,3,r,e,t,a,s,0,0
4148,retem,2,3,r,e,t,e,m,0,0
4149,reter,2,3,r,e,t,e,r,0,0
4150,retos,2,3,r,e,t,o,s,0,0
4151,reuna,3,2,r,e,u,n,a,0,1
4152,reune,3,2,r,e,u,n,e,0,1
4153,reuni,3,2,r,e,u,n,i,0,1
4154,reuno,3,2,r,e,u,n,o,0,1
4155,rever,2,3,r,e,v,e,r,0,0
4156,reves,2,3,r,e,v,e,s,0,0
4157,revia,3,2,r,e,v,i,a,0,1
4158,revir,2,3,r,e,v,i,r,0,0
4159,reviu,3,2,r,e,v,i,u,0,1
4160,rezai,3,2,r,e,z,a,i,0,1
4161,rezam,2,3,r,e,z,a,m,0,0
4162,rezar,2,3,r,e,z,a,r,0,0
4163,rezas,2,3,r,e,z,a,s,0,0
4164,rezei,3,2,r,e,z,e,i,0,1
4165,rezem,2,3,r,e,z,e,m,0,0
4166,rezes,2,3,r,e,z,e,s,0,0
4167,rezou,3,2,r,e,z,o,u,0,1
4168,riais,3,2,r,i,a,i,s,0,2
4169,riamo,3,2,r,i,a,m,o,0,1
4170,ribas,2,3,r,i,b,a,s,0,0
4171,ricas,2,3,r,i,c,a,s,0,0
4172,ricos,2,3,r,i,c,o,s,0,0
4173,rides,2,3,r,i,d,e,s,0,0
4174,rieis,3,2,r,i,e,i,s,0,2
4175,rifai,3,2,r,i,f,a,i,0,1
4176,rifam,2,3,r,i,f,a,m,0,0
4177,rifar,2,3,r,i,f,a,r,0,0
4178,rifas,2,3,r,i,f,a,s,0,0
4179,rifei,3,2,r,i,f,e,i,0,1
4180,rifem,2,3,r,i,f,e,m,0,0
4181,rifes,2,3,r,i,f,e,s,0,0
4182,rifle,2,3,r,i,f,l,e,0,0
4183,rifou,3,2,r,i,f,o,u,0,1
4184,rigor,2,3,r,i,g,o,r,0,0
4185,rijas,2,3,r,i,j,a,s,0,0
4186,rijos,2,3,r,i,j,o,s,0,0
4187,rimai,3,2,r,i,m,a,i,0,1
4188,rimam,2,3,r,i,m,a,m,0,0
4189,rimar,2,3,r,i,m,a,r,0,0
4190,rimas,2,3,r,i,m,a,s,0,0
4191,rimei,3,2,r,i,m,e,i,0,1
4192,rimem,2,3,r,i,m,e,m,0,0
4193,rimes,2,3,r,i,m,e,s,0,0
4194,rimos,2,3,r,i,m,o,s,0,0
4195,rimou,3,2,r,i,m,o,u,0,1
4196,rindo,2,3,r,i,n,d,o,0,0
4197,ripas,2,3,r,i,p,a,s,0,0
4198,riram,2,3,r,i,r,a,m,0,0
4199,rirao,3,2,r,i,r,a,o,0,0
4200,riras,2,3,r,i,r,a,s,0,0
4201,rirei,3,2,r,i,r,e,i,0,1
4202,rirem,2,3,r,i,r,e,m,0,0
4203,rires,2,3,r,i,r,e,s,0,0
4204,riria,3,2,r,i,r,i,a,0,1
4205,rirmo,2,3,r,i,r,m,o,0,0
4206,risca,2,3,r,i,s,c,a,1,0
4207,risco,2,3,r,i,s,c,o,1,0
4208,risos,2,3,r,i,s,o,s,0,0
4209,risse,2,3,r,i,s,s,e,1,0
4210,riste,2,3,r,i,s,t,e,0,0
4211,ritmo,2,3,r,i,t,m,o,0,0
4212,ritos,2,3,r,i,t,o,s,0,0
4213,rival,2,3,r,i,v,a,l,0,0
4214,rixas,2,3,r,i,x,a,s,0,0
4215,roais,3,2,r,o,a,i,s,0,2
4216,roamo,3,2,r,o,a,m,o,0,1
4217,robos,2,3,r,o,b,o,s,0,0
4218,rocai,3,2,r,o,c,a,i,0,1
4219,rocam,2,3,r,o,c,a,m,0,0
4220,rocar,2,3,r,o,c,a,r,0,0
4221,rocas,2,3,r,o,c,a,s,0,0
4222,rocei,3,2,r,o,c,e,i,0,1
4223,rocem,2,3,r,o,c,e,m,0,0
4224,roces,2,3,r,o,c,e,s,0,0
4225,rocha,2,3,r,o,c,h,a,1,0
4226,rocio,3,2,r,o,c,i,o,0,1
4227,rocou,3,2,r,o,c,o,u,0,1
4228,rodai,3,2,r,o,d,a,i,0,1
4229,rodam,2,3,r,o,d,a,m,0,0
4230,rodar,2,3,r,o,d,a,r,0,0
4231,rodas,2,3,r,o,d,a,s,0,0
4232,rodea,3,2,r,o,d,e,a,0,1
4233,rodei,3,2,r,o,d,e,i,0,1
4234,rodem,2,3,r,o,d,e,m,0,0
4235,rodes,2,3,r,o,d,e,s,0,0
4236,rodos,2,3,r,o,d,o,s,0,0
4237,rodou,3,2,r,o,d,o,u,0,1
4238,roeis,3,2,r,o,e,i,s,0,2
4239,roemo,3,2,r,o,e,m,o,0,1
4240,roera,3,2,r,o,e,r,a,0,1
4241,rogai,3,2,r,o,g,a,i,0,1
4242,rogam,2,3,r,o,g,a,m,0,0
4243,rogar,2,3,r,o,g,a,r,0,0
4244,rogas,2,3,r,o,g,a,s,0,0
4245,rogem,2,3,r,o,g,e,m,0,0
4246,roges,2,3,r,o,g,e,s,0,0
4247,rogos,2,3,r,o,g,o,s,0,0
4248,rogou,3,2,r,o,g,o,u,0,1
4249,rogue,3,2,r,o,g,u,e,1,1
4250,roiam,3,2,r,o,i,a,m,0,2
4251,roias,3,2,r,o,i,a,s,0,2
4252,roida,3,2,r,o,i,d,a,0,1
4253,roido,3,2,r,o,i,d,o,0,1
4254,rojao,3,2,r,o,j,a,o,0,0
4255,rolai,3,2,r,o,l,a,i,0,1
4256,rolam,2,3,r,o,l,a,m,0,0
4257,rolar,2,3,r,o,l,a,r,0,0
4258,rolas,2,3,r,o,l,a,s,0,0
4259,rolei,3,2,r,o,l,e,i,0,1
4260,rolem,2,3,r,o,l,e,m,0,0
4261,roles,2,3,r,o,l,e,s,0,0
4262,rolha,2,3,r,o,l,h,a,1,0
4263,rolos,2,3,r,o,l,o,s,0,0
4264,rolou,3,2,r,o,l,o,u,0,1
4265,romas,2,3,r,o,m,a,s,0,0
4266,rombo,2,3,r,o,m,b,o,0,0
4267,romeu,3,2,r,o,m,e,u,0,1
4268,rompa,2,3,r,o,m,p,a,0,0
4269,rompe,2,3,r,o,m,p,e,0,0
4270,rompi,2,3,r,o,m,p,i,0,0
4271,rompo,2,3,r,o,m,p,o,0,0
4272,ronca,2,3,r,o,n,c,a,0,0
4273,ronco,2,3,r,o,n,c,o,0,0
4274,ronda,2,3,r,o,n,d,a,0,0
4275,ronde,2,3,r,o,n,d,e,0,0
4276,rondo,2,3,r,o,n,d,o,0,0
4277,roque,3,2,r,o,q,u,e,1,1
4278,rosas,2,3,r,o,s,a,s,0,0
4279,rosca,2,3,r,o,s,c,a,1,0
4280,rosea,3,2,r,o,s,e,a,0,1
4281,roseo,3,2,r,o,s,e,o,0,0
4282,rosna,2,3,r,o,s,n,a,0,0
4283,rosne,2,3,r,o,s,n,e,0,0
4284,rosno,2,3,r,o,s,n,o,0,0
4285,rosto,2,3,r,o,s,t,o,0,0
4286,rotas,2,3,r,o,t,a,s,0,0
4287,rotea,3,2,r,o,t,e,a,0,1
4288,rotos,2,3,r,o,t,o,s,0,0
4289,rouba,3,2,r,o,u,b,a,0,1
4290,roube,3,2,r,o,u,b,e,0,1
4291,roubo,3,2,r,o,u,b,o,0,1
4292,rouca,3,2,r,o,u,c,a,0,1
4293,rouco,3,2,r,o,u,c,o,0,1
4294,rouen,3,2,r,o,u,e,n,0,2
4295,roupa,3,2,r,o,u,p,a,0,1
4296,roxas,2,3,r,o,x,a,s,0,0
4297,roxos,2,3,r,o,x,o,s,0,0
4298,rubis,2,3,r,u,b,i,s,0,0
4299,rublo,2,3,r,u,b,l,o,0,0
4300,rubra,2,3,r,u,b,r,a,0,0
4301,rubro,2,3,r,u,b,r,o,0,0
4302,rudes,2,3,r,u,d,e,s,0,0
4303,ruela,3,2,r,u,e,l,a,0,1
4304,rufai,3,2,r,u,f,a,i,0,1
4305,rufam,2,3,r,u,f,a,m,0,0
4306,rufar,2,3,r,u,f,a,r,0,0
4307,rufas,2,3,r,u,f,a,s,0,0
4308,rufei,3,2,r,u,f,e,i,0,1
4309,rufem,2,3,r,u,f,e,m,0,0
4310,rufes,2,3,r,u,f,e,s,0,0
4311,rufou,3,2,r,u,f,o,u,0,1
4312,rugai,3,2,r,u,g,a,i,0,1
4313,rugam,2,3,r,u,g,a,m,0,0
4314,rugar,2,3,r,u,g,a,r,0,0
4315,rugas,2,3,r,u,g,a,s,0,0
4316,rugia,3,2,r,u,g,i,a,0,1
4317,rugir,2,3,r,u,g,i,r,0,0
4318,rugis,2,3,r,u,g,i,s,0,0
4319,rugiu,3,2,r,u,g,i,u,0,1
4320,rugou,3,2,r,u,g,o,u,0,1
4321,rugue,3,2,r,u,g,u,e,1,1
4322,ruiam,3,2,r,u,i,a,m,0,2
4323,ruias,3,2,r,u,i,a,s,0,2
4324,ruido,3,2,r,u,i,d,o,0,1
4325,ruimo,3,2,r,u,i,m,o,0,1
4326,ruina,3,2,r,u,i,n,a,0,1
4327,ruins,2,3,r,u,i,n,s,0,1
4328,ruira,3,2,r,u,i,r,a,0,1
4329,ruiva,3,2,r,u,i,v,a,0,1
4330,ruivo,3,2,r,u,i,v,o,0,1
4331,rujam,2,3,r,u,j,a,m,0,0
4332,rujas,2,3,r,u,j,a,s,0,0
4333,rumai,3,2,r,u,m,a,i,0,1
4334,rumam,2,3,r,u,m,a,m,0,0
4335,rumar,2,3,r,u,m,a,r,0,0
4336,rumas,2,3,r,u,m,a,s,0,0
4337,rumei,3,2,r,u,m,e,i,0,1
4338,rumem,2,3,r,u,m,e,m,0,0
4339,rumes,2,3,r,u,m,e,s,0,0
4340,rumor,2,3,r,u,m,o,r,0,0
4341,rumos,2,3,r,u,m,o,s,0,0
4342,rumou,3,2,r,u,m,o,u,0,1
4343,rural,2,3,r,u,r,a,l,0,0
4344,rusga,2,3,r,u,s,g,a,0,0
4345,russa,2,3,r,u,s,s,a,1,0
4346,russo,2,3,r,u,s,s,o,1,0
4347,saara,3,2,s,a,a,r,a,0,0
4348,saara,3,2,s,a,a,r,a,0,0
4349,sabao,3,2,s,a,b,a,o,0,0
4350,sabei,3,2,s,a,b,e,i,0,1
4351,sabem,2,3,s,a,b,e,m,0,0
4352,saber,2,3,s,a,b,e,r,0,0
4353,sabes,2,3,s,a,b,e,s,0,0
4354,sabia,3,2,s,a,b,i,a,0,1
4355,sabio,3,2,s,a,b,i,o,0,1
4356,sabor,2,3,s,a,b,o,r,0,0
4357,sabre,2,3,s,a,b,r,e,0,0
4358,sacai,3,2,s,a,c,a,i,0,1
4359,sacam,2,3,s,a,c,a,m,0,0
4360,sacar,2,3,s,a,c,a,r,0,0
4361,sacas,2,3,s,a,c,a,s,0,0
4362,sacia,3,2,s,a,c,i,a,0,1
4363,sacie,3,2,s,a,c,i,e,0,1
4364,sacio,3,2,s,a,c,i,o,0,1
4365,sacis,2,3,s,a,c,i,s,0,0
4366,sacos,2,3,s,a,c,o,s,0,0
4367,sacou,3,2,s,a,c,o,u,0,1
4368,sacra,2,3,s,a,c,r,a,0,0
4369,sacro,2,3,s,a,c,r,o,0,0
4370,sadia,3,2,s,a,d,i,a,0,1
4371,sadio,3,2,s,a,d,i,o,0,1
4372,safai,3,2,s,a,f,a,i,0,1
4373,safam,2,3,s,a,f,a,m,0,0
4374,safar,2,3,s,a,f,a,r,0,0
4375,safas,2,3,s,a,f,a,s,0,0
4376,safei,3,2,s,a,f,e,i,0,1
4377,safem,2,3,s,a,f,e,m,0,0
4378,safes,2,3,s,a,f,e,s,0,0
4379,safou,3,2,s,a,f,o,u,0,1
4380,safra,2,3,s,a,f,r,a,0,0
4381,sagas,2,3,s,a,g,a,s,0,0
4382,sagaz,2,3,s,a,g,a,z,0,0
4383,sagra,2,3,s,a,g,r,a,0,0
4384,sagre,2,3,s,a,g,r,e,0,0
4385,sagro,2,3,s,a,g,r,o,0,0
4386,saiam,3,2,s,a,i,a,m,0,2
4387,saias,3,2,s,a,i,a,s,0,2
4388,saiba,3,2,s,a,i,b,a,0,1
4389,saida,3,2,s,a,i,d,a,0,1
4390,saido,3,2,s,a,i,d,o,0,1
4391,saimo,3,2,s,a,i,m,o,0,1
4392,saira,3,2,s,a,i,r,a,0,1
4393,salao,3,2,s,a,l,a,o,0,0
4394,salas,2,3,s,a,l,a,s,0,0
4395,salda,2,3,s,a,l,d,a,0,0
4396,salde,2,3,s,a,l,d,e,0,0
4397,saldo,2,3,s,a,l,d,o,0,0
4398,sales,2,3,s,a,l,e,s,0,0
4399,salga,2,3,s,a,l,g,a,0,0
4400,salgo,2,3,s,a,l,g,o,0,0
4401,salmo,2,3,s,a,l,m,o,0,0
4402,salsa,2,3,s,a,l,s,a,0,0
4403,salta,2,3,s,a,l,t,a,0,0
4404,salte,2,3,s,a,l,t,e,0,0
4405,salto,2,3,s,a,l,t,o,0,0
4406,salva,2,3,s,a,l,v,a,0,0
4407,salve,2,3,s,a,l,v,e,0,0
4408,salvo,2,3,s,a,l,v,o,0,0
4409,samba,2,3,s,a,m,b,a,0,0
4410,sambe,2,3,s,a,m,b,e,0,0
4411,sambo,2,3,s,a,m,b,o,0,0
4412,sanai,3,2,s,a,n,a,i,0,1
4413,sanam,2,3,s,a,n,a,m,0,0
4414,sanar,2,3,s,a,n,a,r,0,0
4415,sanas,2,3,s,a,n,a,s,0,0
4416,sanea,3,2,s,a,n,e,a,0,1
4417,sanei,3,2,s,a,n,e,i,0,1
4418,sanem,2,3,s,a,n,e,m,0,0
4419,sanes,2,3,s,a,n,e,s,0,0
4420,sanha,2,3,s,a,n,h,a,1,0
4421,sanou,3,2,s,a,n,o,u,0,1
4422,santa,2,3,s,a,n,t,a,0,0
4423,santa,2,3,s,a,n,t,a,0,0
4424,santo,2,3,s,a,n,t,o,0,0
4425,santo,2,3,s,a,n,t,o,0,0
4426,sapos,2,3,s,a,p,o,s,0,0
4427,saque,3,2,s,a,q,u,e,1,1
4428,sarai,3,2,s,a,r,a,i,0,1
4429,saram,2,3,s,a,r,a,m,0,0
4430,sarar,2,3,s,a,r,a,r,0,0
4431,saras,2,3,s,a,r,a,s,0,0
4432,sarca,2,3,s,a,r,c,a,0,0
4433,sarda,2,3,s,a,r,d,a,0,0
4434,sarei,3,2,s,a,r,e,i,0,1
4435,sarem,2,3,s,a,r,e,m,0,0
4436,sares,2,3,s,a,r,e,s,0,0
4437,sarna,2,3,s,a,r,n,a,0,0
4438,sarou,3,2,s,a,r,o,u,0,1
4439,sauda,3,2,s,a,u,d,a,0,1
4440,saude,3,2,s,a,u,d,e,0,1
4441,saudo,3,2,s,a,u,d,o,0,1
4442,sauna,3,2,s,a,u,n,a,0,1
4443,sauva,3,2,s,a,u,v,a,0,1
4444,saxao,3,2,s,a,x,a,o,0,0
4445,seara,3,2,s,e,a,r,a,0,1
4446,sebes,2,3,s,e,b,e,s,0,0
4447,sebos,2,3,s,e,b,o,s,0,0
4448,secai,3,2,s,e,c,a,i,0,1
4449,secam,2,3,s,e,c,a,m,0,0
4450,secao,3,2,s,e,c,a,o,0,0
4451,secar,2,3,s,e,c,a,r,0,0
4452,secas,2,3,s,e,c,a,s,0,0
4453,secos,2,3,s,e,c,o,s,0,0
4454,secou,3,2,s,e,c,o,u,0,1
4455,sedas,2,3,s,e,d,a,s,0,0
4456,sedes,2,3,s,e,d,e,s,0,0
4457,sedia,3,2,s,e,d,i,a,0,1
4458,sedie,3,2,s,e,d,i,e,0,1
4459,sedio,3,2,s,e,d,i,o,0,1
4460,seduz,2,3,s,e,d,u,z,0,0
4461,segue,3,2,s,e,g,u,e,1,1
4462,segui,3,2,s,e,g,u,i,1,1
4463,seios,3,2,s,e,i,o,s,0,2
4464,seita,3,2,s,e,i,t,a,0,1
4465,seiva,3,2,s,e,i,v,a,0,1
4466,seixo,3,2,s,e,i,x,o,0,1
4467,sejam,2,3,s,e,j,a,m,0,0
4468,sejas,2,3,s,e,j,a,s,0,0
4469,selai,3,2,s,e,l,a,i,0,1
4470,selam,2,3,s,e,l,a,m,0,0
4471,selar,2,3,s,e,l,a,r,0,0
4472,selas,2,3,s,e,l,a,s,0,0
4473,selei,3,2,s,e,l,e,i,0,1
4474,selem,2,3,s,e,l,e,m,0,0
